26/09/03  6:45:00,    0.416       0.0       0.0
26/09/03  7:00:00,    0.436       0.0       0.0
26/09/03  7:15:00,    0.486       0.0       0.0
26/09/03  7:30:00,    0.566       0.0       0.0
26/09/03  7:45:00,    0.566       0.0       0.0
26/09/03  8:00:00,    0.566       0.0       0.0
26/09/03  8:15:00,    0.566       0.0       0.0
26/09/03  8:30:00,    0.596       0.0       0.0
26/09/03  8:45:00,    0.566       0.0       0.0
26/09/03  9:00:00,    0.546       0.0       0.0
26/09/03  9:15:00,    0.506       0.0       0.0
26/09/03  9:30:00,    0.456       0.0       0.0
26/09/03  9:45:00,    0.446       0.0       0.0
26/09/03 10:00:00,    0.346       0.0       0.0
26/09/03 10:15:00,    0.306       0.0       0.0
26/09/03 10:30:00,    0.206       0.0       0.0
26/09/03 10:45:00,    0.146       0.0       0.0
26/09/03 11:00:00,    0.076       0.0       0.0
26/09/03 11:15:00,   -0.034       0.0       0.0
26/09/03 11:30:00,   -0.054       0.0       0.0
26/09/03 11:45:00,   -0.174       0.0       0.0
26/09/03 12:00:00,   -0.234       0.0       0.0
26/09/03 12:15:00,   -0.284       0.0       0.0
26/09/03 12:30:00,   -0.354       0.0       0.0
26/09/03 12:45:00,   -0.404       0.0       0.0
26/09/03 13:00:00,   -0.464       0.0       0.0
26/09/03 13:15:00,   -0.484       0.0       0.0
26/09/03 13:30:00,   -0.524       0.0       0.0
26/09/03 13:45:00,   -0.554       0.0       0.0
26/09/03 14:00:00,   -0.554       0.0       0.0
26/09/03 14:15:00,   -0.544       0.0       0.0
26/09/03 14:30:00,   -0.534       0.0       0.0
26/09/03 14:45:00,   -0.514       0.0       0.0
26/09/03 15:00:00,   -0.504       0.0       0.0
26/09/03 15:15:00,   -0.444       0.0       0.0
26/09/03 15:30:00,   -0.394       0.0       0.0
26/09/03 15:45:00,   -0.344       0.0       0.0
26/09/03 16:00:00,   -0.264       0.0       0.0
26/09/03 16:15:00,   -0.214       0.0       0.0
26/09/03 16:30:00,   -0.114       0.0       0.0
26/09/03 16:45:00,   -0.054       0.0       0.0
26/09/03 17:00:00,    0.056       0.0       0.0
26/09/03 17:15:00,    0.126       0.0       0.0
26/09/03 17:30:00,    0.216       0.0       0.0
26/09/03 17:45:00,    0.296       0.0       0.0
26/09/03 18:00:00,    0.366       0.0       0.0
26/09/03 18:15:00,    0.456       0.0       0.0
26/09/03 18:30:00,    0.546       0.0       0.0
26/09/03 18:45:00,    0.586       0.0       0.0
26/09/03 19:00:00,    0.626       0.0       0.0
26/09/03 19:15:00,    0.736       0.0       0.0
26/09/03 19:30:00,    0.726       0.0       0.0
26/09/03 19:45:00,    0.786       0.0       0.0
26/09/03 20:00:00,    0.826       0.0       0.0
26/09/03 20:15:00,    0.796       0.0       0.0
26/09/03 20:30:00,    0.806       0.0       0.0
26/09/03 20:45:00,    0.796       0.0       0.0
26/09/03 21:00:00,    0.776       0.0       0.0
26/09/03 21:15:00,    0.726       0.0       0.0
26/09/03 21:30:00,    0.696       0.0       0.0
26/09/03 21:45:00,    0.616       0.0       0.0
26/09/03 22:00:00,    0.546       0.0       0.0
26/09/03 22:15:00,    0.496       0.0       0.0
26/09/03 22:30:00,    0.366       0.0       0.0
26/09/03 22:45:00,    0.316       0.0       0.0
26/09/03 23:00:00,    0.206       0.0       0.0
26/09/03 23:15:00,    0.106       0.0       0.0
26/09/03 23:30:00,    0.026       0.0       0.0
26/09/03 23:45:00,   -0.094       0.0       0.0
27/09/03  0:00:00,   -0.154       0.0       0.0
27/09/03  0:15:00,   -0.284       0.0       0.0
27/09/03  0:30:00,   -0.324       0.0       0.0
27/09/03  0:45:00,   -0.404       0.0       0.0
27/09/03  1:00:00,   -0.524       0.0       0.0
27/09/03  1:15:00,   -0.554       0.0       0.0
27/09/03  1:30:00,   -0.624       0.0       0.0
27/09/03  1:45:00,   -0.664       0.0       0.0
27/09/03  2:00:00,   -0.704       0.0       0.0
27/09/03  2:15:00,   -0.734       0.0       0.0
27/09/03  2:30:00,   -0.734       0.0       0.0
